model,group,subset,threshold,selected_rate,precision,recall,fpr,f1,selected_final_gain_mean,selected_final_better_rate,selected_count
hierarchical_conservative,overall,all,0.1375,0.00029154073602304033,0.4132641019589332,0.00045857335759503284,0.0002320162228430891,0.0009161301428006743,0.012528699291450167,0.5418928487137126,4237.0
hierarchical_conservative,overall,all,0.14,0.00019768622482751826,0.4229028889662374,0.00031819910307136776,0.00015473970131691137,0.0006359197296582234,0.011298654800014466,0.5395057431256526,2873.0
hierarchical_conservative,overall,all,0.14250000000000002,0.00013734135216001615,0.4433867735470942,0.00023177465532358884,0.00010368866596084955,0.0004633071228889424,0.013725605360297616,0.5546092184368737,1996.0
hierarchical_conservative,overall,all,0.145,9.653803460947028e-05,0.4426229508196721,0.00016263509712536572,7.298338144139005e-05,0.00032515072254407136,0.011339865585076155,0.5431218816821097,1403.0
hierarchical_conservative,overall,all,0.1475,6.619357754405588e-05,0.4490644490644491,0.00011313745886981964,4.946444010733597e-05,0.0002262179243143947,0.013318526293315659,0.5478170478170478,962.0
hierarchical_conservative,overall,all,0.15,4.43813487691435e-05,0.4744186046511628,8.013903336612224e-05,3.163857584223942e-05,0.000160250997051853,0.01810368491813194,0.5674418604651162,645.0
hierarchical_conservative,overall,all,0.1525,2.9518757553430326e-05,0.5174825174825175,5.814008303032398e-05,1.9319130381544424e-05,0.0001162671032444021,0.02175140451197024,0.5827505827505828,429.0
hierarchical_conservative,overall,all,0.155,1.9747979994952222e-05,0.5121951219512195,3.849816308764696e-05,1.3066078518918935e-05,7.69905393292029e-05,0.018439855893833713,0.5574912891986062,287.0
hierarchical_conservative,overall,all,0.1575,1.3555233655071736e-05,0.4873096446700508,2.5141657526626586e-05,9.426242360077232e-06,5.02807209312618e-05,0.014001166249441012,0.5431472081218274,197.0
hierarchical_conservative,overall,all,0.16,8.601036583167345e-06,0.496,1.6237320485946338e-05,5.8797353335135205e-06,3.247357789953042e-05,0.0066233760416507725,0.52,125.0
hierarchical_conservative,overall,all,0.1625,5.298238535231084e-06,0.5064935064935064,1.0213798370192051e-05,3.546507026563711e-06,2.0427184811811945e-05,0.005892747795427001,0.5324675324675324,77.0
